CIF_Combo,into_default,snapshot_date,loan_purpose,balance_sum_eur,fx_rate,PD,EAD,Rating,Score,Class_Chan_Ref_LoDoc,Class_DTI,Class_Initial_LTV,Class_Pay_Ahead,Class_Pay_Hist,Class_Pay_Status,Class_Redraw_Change,Class_Repay_Stat,snapshot_year,balance_sum_loc
306223,0,31Jan2015,OO,62163.03,1.44978,0.006833,93840.00,MA12,617,C,D,C,A,D,B,E,A,2015,90122.72
451403,0,31Jan2015,OO,213693.87,1.44978,0.004441,316005.28,MA11,628,C,E,E,B,B,D,C,C,2015,309809.10
419119,0,31Jan2015,OO,126731.76,1.44978,0.012566,187407.83,MA13,607,C,C,E,E,A,C,A,F,2015,183733.16
790520,0,31Jan2015,OO,0.00,1.44978,0.004441,26520.00,MA11,638,B,A,B,A,B,B,E,A,2015,0.00
522524,0,31Jan2015,OO,105518.06,1.44978,0.002951,40580.80,MA10,648,B,C,B,M,D,C,A,F,2015,152977.97
522524,0,31Jan2015,OO,105518.06,1.44978,0.002951,122428.63,MA10,648,B,C,B,M,D,C,A,F,2015,152977.97
982409,0,31Jan2015,OO,98337.65,1.44978,0.004441,145419.31,MA11,635,C,D,C,E,A,B,A,F,2015,142567.95
719576,0,31Jan2015,OO,0.01,1.44978,0.000159,28705.21,MA02,725,E,B,B,M,B,B,E,D,2015,0.02
586953,0,31Jan2015,OO,32296.96,1.44978,0.000393,87546.42,MA03,686,B,D,C,M,C,B,E,D,2015,46823.48
528465,0,31Jan2015,IN,113366.46,1.44978,0.001481,98282.68,MA07,672,C,E,B,B,B,B,E,B,2015,164356.42
528465,0,31Jan2015,IN,113366.46,1.44978,0.001481,160295.64,MA07,672,C,E,B,B,B,B,E,B,2015,164356.42
616996,0,31Jan2015,IN,244834.78,1.44978,0.007094,367200.00,MA12,624,C,A,C,A,C,B,E,A,2015,354956.57
672767,0,31Jan2015,IN,84916.51,1.44978,0.003064,10274.98,MA10,641,C,A,E,C,B,B,A,C,2015,123110.26
672767,0,31Jan2015,IN,84916.51,1.44978,0.003064,115305.72,MA10,641,C,A,E,C,B,B,A,C,2015,123110.26
556553,0,31Jan2015,IN,246562.23,1.44978,0.004611,64752.41,MA11,631,C,D,E,E,A,B,A,C,2015,357460.98
556553,0,31Jan2015,IN,246562.23,1.44978,0.004611,299859.24,MA11,631,C,D,E,E,A,B,A,C,2015,357460.98
666316,0,31Jan2015,IN,1.15,1.44978,0.000165,183600.00,MA02,708,C,A,A,M,B,B,E,A,2015,1.66
666316,0,31Jan2015,IN,1.15,1.44978,0.000165,102027.63,MA02,708,C,A,A,M,B,B,E,A,2015,1.66
619656,0,31Jan2015,IN,132054.69,1.44978,0.000165,197889.14,MA02,707,C,A,D,M,A,B,E,F,2015,191450.25
117285,0,31Jan2015,IN,196550.29,1.44978,0.003064,144300.09,MA10,649,B,F,E,L,C,B,E,E,2015,284954.68
117285,0,31Jan2015,IN,196550.29,1.44978,0.003064,40672.01,MA10,649,B,F,E,L,C,B,E,E,2015,284954.68
117285,0,31Jan2015,IN,196550.29,1.44978,0.003064,59405.12,MA10,649,B,F,E,L,C,B,E,E,2015,284954.68
117285,0,31Jan2015,IN,196550.29,1.44978,0.003064,57749.26,MA10,649,B,F,E,L,C,B,E,E,2015,284954.68
742996,0,31Jan2015,IN,106501.52,1.44978,0.000408,168746.12,MA03,688,E,A,D,L,A,B,E,F,2015,154403.77
620750,0,31Jan2015,IN,109480.71,1.44978,0.004611,72939.96,MA11,636,E,C,D,F,B,B,A,F,2015,158722.94
620750,0,31Jan2015,IN,109480.71,1.44978,0.004611,88987.26,MA11,636,E,C,D,F,B,B,A,F,2015,158722.94
819977,0,31Jan2015,OO,90695.33,1.44978,0.001427,138361.02,MA07,653,E,C,E,K,C,B,E,F,2015,131488.27
178987,0,31Jan2015,OO,121873.70,1.44978,0.000393,189180.47,MA03,680,D,E,C,L,A,B,E,E,2015,176690.06
986774,0,31Jan2015,IN,175885.88,1.44978,0.004611,52006.16,MA11,632,B,C,C,B,C,C,A,C,2015,254995.84
986774,0,31Jan2015,IN,175885.88,1.44978,0.004611,208089.59,MA11,632,B,C,C,B,C,C,A,C,2015,254995.84
503584,0,31Jan2015,IN,116478.90,1.44978,0.001481,21404.38,MA07,651,C,F,D,I,B,B,E,D,2015,168868.78
503584,0,31Jan2015,IN,116478.90,1.44978,0.001481,97792.10,MA07,651,C,F,D,I,B,B,E,D,2015,168868.78
503584,0,31Jan2015,IN,116478.90,1.44978,0.001481,54079.81,MA07,651,C,F,D,I,B,B,E,D,2015,168868.78
044830,0,31Jan2015,IN,78739.15,1.44978,0.001481,59204.95,MA07,658,C,C,D,L,C,B,D,D,2015,114154.45
044830,0,31Jan2015,IN,78739.15,1.44978,0.001481,59344.73,MA07,658,C,C,D,L,C,B,D,D,2015,114154.45
820620,0,31Jan2015,OO,295750.75,1.44978,0.001427,44472.04,MA07,670,C,E,D,D,A,B,E,C,2015,428773.53
820620,0,31Jan2015,OO,295750.75,1.44978,0.001427,186169.32,MA07,670,C,E,D,D,A,B,E,C,2015,428773.53
820620,0,31Jan2015,OO,295750.75,1.44978,0.001427,59207.59,MA07,670,C,E,D,D,A,B,E,C,2015,428773.53
820620,0,31Jan2015,OO,295750.75,1.44978,0.001427,79277.97,MA07,670,C,E,D,D,A,B,E,C,2015,428773.53
820620,0,31Jan2015,OO,295750.75,1.44978,0.001427,71282.07,MA07,670,C,E,D,D,A,B,E,C,2015,428773.53
775680,0,31Jan2015,IN,70941.11,1.44978,0.001481,61201.10,MA07,663,C,A,D,B,C,B,E,C,2015,102849.00
775680,0,31Jan2015,IN,70941.11,1.44978,0.001481,104904.88,MA07,663,C,A,D,B,C,B,E,C,2015,102849.00
057388,0,31Jan2015,OO,2147.08,1.44978,0.004441,3191.36,MA11,637,C,A,B,G,B,B,D,D,2015,3112.80
440492,0,31Jan2015,IN,106697.58,1.44978,0.001481,76418.73,MA07,655,C,A,C,M,C,D,E,C,2015,154688.01
440492,0,31Jan2015,IN,106697.58,1.44978,0.001481,90117.54,MA07,655,C,A,C,M,C,D,E,C,2015,154688.01
440492,0,31Jan2015,IN,106697.58,1.44978,0.001481,36759.79,MA07,655,C,A,C,M,C,D,E,C,2015,154688.01
615979,0,31Jan2015,IN,53605.52,1.44978,0.000408,43098.46,MA03,694,E,A,C,M,C,B,E,F,2015,77716.21
615979,0,31Jan2015,IN,53605.52,1.44978,0.000408,68370.49,MA03,694,E,A,C,M,C,B,E,F,2015,77716.21
027062,0,31Jan2015,OO,71581.22,1.44978,0.006833,108332.52,MA12,623,C,E,E,J,C,B,C,E,2015,103777.02
099183,0,31Jan2015,IN,0.14,1.44978,0.000408,68276.22,MA03,702,C,A,C,M,B,B,E,D,2015,0.20
473775,0,31Jan2015,OO,68540.67,1.44978,0.006833,102000.54,MA12,614,C,B,E,G,C,B,C,E,2015,99368.89
399686,0,31Jan2015,OO,121553.71,1.44978,0.006833,179750.67,MA12,623,C,A,D,E,B,B,A,F,2015,176226.14
967568,0,31Jan2015,OO,46316.61,1.44978,0.000159,87247.44,MA02,708,C,A,D,M,A,B,E,E,2015,67148.90
191919,0,31Jan2015,OO,135497.90,1.44978,0.004441,200370.99,MA11,629,C,C,D,E,B,B,A,F,2015,196442.14
403430,0,31Jan2015,IN,87835.47,1.44978,0.000408,95681.84,MA03,686,C,F,C,M,C,B,E,E,2015,127342.11
403430,0,31Jan2015,IN,87835.47,1.44978,0.000408,106215.06,MA03,686,C,F,C,M,C,B,E,E,2015,127342.11
562055,0,31Jan2015,OO,93877.08,1.44978,0.000393,149433.49,MA03,678,C,D,E,L,A,B,E,E,2015,136101.12
861902,0,31Jan2015,OO,160380.26,1.44978,0.006833,237166.41,MA12,616,B,E,B,C,B,D,A,C,2015,232516.09
758885,0,31Jan2015,IN,63712.85,1.44978,0.099365,10043.33,MA17,572,C,A,D,F,C,C,B,A,2015,92369.61
758885,0,31Jan2015,IN,63712.85,1.44978,0.099365,84624.59,MA17,572,C,A,D,F,C,C,B,A,2015,92369.61
070378,0,31Jan2015,IN,19946.76,1.44978,0.000408,77286.31,MA03,697,E,A,C,M,C,B,E,D,2015,28918.41
070378,0,31Jan2015,IN,19946.76,1.44978,0.000408,55963.64,MA03,697,E,A,C,M,C,B,E,D,2015,28918.41
615711,0,31Jan2015,OO,64482.49,1.44978,0.001427,101475.14,MA07,654,C,D,E,L,C,B,E,F,2015,93485.43
771825,0,31Jan2015,OO,55.35,1.44978,0.000393,19479.32,MA03,702,C,A,C,M,B,B,E,D,2015,80.25
963178,0,31Jan2015,OO,20026.26,1.44978,0.000393,86241.75,MA03,699,E,D,C,M,C,B,E,D,2015,29033.67
600499,0,31Jan2015,OO,109886.66,1.44978,0.006833,163194.27,MA12,621,E,A,E,G,C,B,A,E,2015,159311.48
508412,0,31Jan2015,OO,56566.81,1.44978,0.000159,54361.81,MA02,704,E,A,E,M,B,B,E,E,2015,82009.42
508412,0,31Jan2015,OO,56566.81,1.44978,0.000159,53061.84,MA02,704,E,A,E,M,B,B,E,E,2015,82009.42
165509,0,31Jan2015,IN,345420.81,1.44978,0.004611,125153.17,MA11,639,B,F,D,M,E,D,E,C,2015,500784.18
165509,0,31Jan2015,IN,345420.81,1.44978,0.004611,238757.83,MA11,639,B,F,D,M,E,D,E,C,2015,500784.18
165509,0,31Jan2015,IN,345420.81,1.44978,0.004611,72743.89,MA11,639,B,F,D,M,E,D,E,C,2015,500784.18
165509,0,31Jan2015,IN,345420.81,1.44978,0.004611,72475.10,MA11,639,B,F,D,M,E,D,E,C,2015,500784.18
165509,0,31Jan2015,IN,345420.81,1.44978,0.004611,117815.10,MA11,639,B,F,D,M,E,D,E,C,2015,500784.18
931492,0,31Jan2015,OO,26264.39,1.44978,0.000159,46460.22,MA02,711,C,D,C,M,A,B,E,E,2015,38077.58
918130,0,31Jan2015,IN,28363.32,1.44978,0.000165,24289.86,MA02,711,C,F,C,M,A,B,E,D,2015,41120.58
918130,0,31Jan2015,IN,28363.32,1.44978,0.000165,94637.42,MA02,711,C,F,C,M,A,B,E,D,2015,41120.58
743952,0,31Jan2015,OO,23966.29,1.44978,0.004441,35467.73,MA11,631,B,B,A,G,C,B,D,E,2015,34745.85
479587,0,31Jan2015,IN,44477.45,1.44978,0.001481,65772.17,MA07,671,C,F,A,D,B,B,E,D,2015,64482.52
160899,0,31Jan2015,IN,40335.37,1.44978,0.000408,102000.00,MA03,688,B,B,B,B,B,B,E,C,2015,58477.42
164438,0,31Jan2015,OO,110235.55,1.44978,0.000393,197330.77,MA03,686,C,D,D,M,C,B,E,F,2015,159817.29
023649,0,31Jan2015,IN,3285.23,1.44978,0.004611,197880.00,MA11,638,C,A,C,A,B,B,E,A,2015,4762.86
588362,0,31Jan2015,IN,86369.40,1.44978,0.001481,44741.55,MA07,665,C,F,E,L,A,B,E,B,2015,125216.63
588362,0,31Jan2015,IN,86369.40,1.44978,0.001481,23631.32,MA07,665,C,F,E,L,A,B,E,B,2015,125216.63
588362,0,31Jan2015,IN,86369.40,1.44978,0.001481,85366.70,MA07,665,C,F,E,L,A,B,E,B,2015,125216.63
545492,0,31Jan2015,OO,102182.25,1.44978,0.012566,151109.10,MA13,604,C,F,C,F,A,C,A,F,2015,148141.78
125621,0,31Jan2015,IN,180080.85,1.44978,0.000408,360139.16,MA03,676,C,C,A,B,B,B,B,C,2015,261077.61
778338,0,31Jan2015,IN,71268.23,1.44978,0.001481,43058.33,MA07,666,C,A,C,K,A,B,E,F,2015,103323.26
778338,0,31Jan2015,IN,71268.23,1.44978,0.001481,66411.39,MA07,666,C,A,C,K,A,B,E,F,2015,103323.26
995739,0,31Jan2015,IN,55299.65,1.44978,0.000165,131303.18,MA02,711,C,F,C,M,A,B,E,D,2015,80172.33
101066,0,31Jan2015,OO,85881.81,1.44978,0.006833,126999.92,MA12,617,B,C,C,C,B,D,A,C,2015,124509.72
164397,0,31Jan2015,IN,132673.27,1.44978,0.001481,11921.84,MA07,671,C,E,C,M,C,B,C,F,2015,192347.06
164397,0,31Jan2015,IN,132673.27,1.44978,0.001481,185338.26,MA07,671,C,E,C,M,C,B,C,F,2015,192347.06
709676,0,31Jan2015,OO,43674.40,1.44978,0.000159,28401.98,MA02,705,C,E,E,M,A,B,E,E,2015,63318.27
709676,0,31Jan2015,OO,43674.40,1.44978,0.000159,60540.10,MA02,705,C,E,E,M,A,B,E,E,2015,63318.27
940965,0,31Jan2015,OO,26539.96,1.44978,0.000393,120073.62,MA03,692,C,A,B,M,C,B,E,D,2015,38477.10
166395,0,31Jan2015,OO,49522.49,1.44978,0.000159,56959.60,MA02,721,C,D,A,M,A,B,E,D,2015,71796.72
166395,0,31Jan2015,OO,49522.49,1.44978,0.000159,25701.27,MA02,721,C,D,A,M,A,B,E,D,2015,71796.72
557780,0,31Jan2015,IN,36562.43,1.44978,0.000408,82457.60,MA03,686,C,F,C,M,C,B,E,E,2015,53007.48
451147,0,31Jan2015,OO,84663.76,1.44978,0.004441,125198.71,MA11,630,D,A,A,E,B,B,A,F,2015,122743.83
739047,0,31Jan2015,IN,52219.58,1.44978,0.001481,92124.99,MA07,659,C,A,B,B,D,B,E,C,2015,75706.91
219914,0,31Jan2015,OO,2337.22,1.44978,0.000393,98416.68,MA03,683,C,A,B,M,D,B,E,D,2015,3388.45
092282,0,31Jan2015,OO,140518.43,1.44978,0.001427,221040.36,MA07,666,E,F,C,L,C,B,E,F,2015,203720.80
347429,0,31Jan2015,IN,13.74,1.44978,0.000408,52307.52,MA03,702,C,A,C,M,B,B,E,D,2015,19.92
849570,0,31Jan2015,OO,0.81,1.44978,0.000159,131650.71,MA02,717,E,C,C,M,B,B,E,D,2015,1.17
558821,0,31Jan2015,IN,108417.89,1.44978,0.013045,20934.67,MA13,604,B,B,A,C,E,D,A,C,2015,157182.08
558821,0,31Jan2015,IN,108417.89,1.44978,0.013045,139289.06,MA13,604,B,B,A,C,E,D,A,C,2015,157182.08
470039,0,31Jan2015,OO,30707.84,1.44978,0.000159,107466.43,MA02,718,E,E,D,M,A,B,E,E,2015,44519.61
771625,0,31Jan2015,IN,164535.97,1.44978,0.007094,104107.16,MA12,622,B,A,C,B,C,D,D,C,2015,238540.96
771625,0,31Jan2015,IN,164535.97,1.44978,0.007094,134907.51,MA12,622,B,A,C,B,C,D,D,C,2015,238540.96
771625,0,31Jan2015,IN,164535.97,1.44978,0.007094,8173.11,MA12,622,B,A,C,B,C,D,D,C,2015,238540.96
969068,0,31Jan2015,IN,55508.51,1.44978,0.004611,82234.66,MA11,631,C,C,C,F,B,B,A,D,2015,80475.13
646101,0,31Jan2015,OO,27145.06,1.44978,0.006833,40141.45,MA12,624,E,B,A,E,B,C,A,F,2015,39354.36
694181,0,31Jan2015,OO,48910.59,1.44978,0.001427,77688.69,MA07,659,C,C,E,L,C,B,E,E,2015,70909.60
239692,0,31Jan2015,OO,109821.13,1.44978,0.006833,162404.79,MA12,624,C,D,C,F,B,B,A,F,2015,159216.48
794053,0,31Jan2015,OO,97798.67,1.44978,0.001427,23018.34,MA07,666,B,D,B,L,B,B,A,F,2015,141786.55
794053,0,31Jan2015,OO,97798.67,1.44978,0.001427,122256.74,MA07,666,B,D,B,L,B,B,A,F,2015,141786.55
628092,0,31Jan2015,OO,0.00,1.44978,0.000159,56194.93,MA02,719,E,A,A,M,B,B,E,D,2015,0.00
314958,0,31Jan2015,OO,107960.28,1.44978,0.000393,140350.50,MA03,691,C,B,C,M,A,C,E,F,2015,156518.66
314958,0,31Jan2015,OO,107960.28,1.44978,0.000393,19298.53,MA03,691,C,B,C,M,A,C,E,F,2015,156518.66
260188,0,31Jan2015,OO,34230.91,1.44978,0.000393,46285.42,MA03,691,C,C,C,M,C,B,E,F,2015,49627.28
260188,0,31Jan2015,OO,34230.91,1.44978,0.000393,64670.61,MA03,691,C,C,C,M,C,B,E,F,2015,49627.28
781175,0,31Jan2015,OO,0.50,1.44978,0.000159,21909.38,MA02,711,E,A,C,M,B,B,E,D,2015,0.72
164346,0,31Jan2015,OO,78257.23,1.44978,0.006833,115724.61,MA12,623,D,D,D,E,B,B,A,F,2015,113455.76
591224,0,31Jan2015,IN,42785.85,1.44978,0.000408,26299.80,MA03,692,C,A,B,M,C,B,E,D,2015,62030.07
591224,0,31Jan2015,IN,42785.85,1.44978,0.000408,52840.46,MA03,692,C,A,B,M,C,B,E,D,2015,62030.07
616779,0,31Jan2015,IN,85227.49,1.44978,0.013045,126375.58,MA13,599,C,A,C,G,D,B,B,E,2015,123561.11
765147,0,31Jan2015,IN,88072.96,1.44978,0.000408,69239.61,MA03,688,B,A,B,M,C,B,E,D,2015,127686.42
765147,0,31Jan2015,IN,88072.96,1.44978,0.000408,40373.73,MA03,688,B,A,B,M,C,B,E,D,2015,127686.42
765147,0,31Jan2015,IN,88072.96,1.44978,0.000408,53967.22,MA03,688,B,A,B,M,C,B,E,D,2015,127686.42
161747,0,31Jan2015,IN,0.00,1.44978,0.003064,61200.00,MA10,642,C,A,B,A,B,B,E,A,2015,0.00
060214,0,31Jan2015,IN,88812.33,1.44978,0.000165,143188.98,MA02,713,B,B,D,M,A,B,E,F,2015,128758.34
990942,0,31Jan2015,OO,24642.64,1.44978,0.000393,89069.81,MA03,703,E,A,A,M,C,B,E,E,2015,35726.41
422321,0,31Jan2015,IN,64573.79,1.44978,0.001481,20467.25,MA07,662,C,C,E,I,A,B,E,D,2015,93617.78
422321,0,31Jan2015,IN,64573.79,1.44978,0.001481,77511.15,MA07,662,C,C,E,I,A,B,E,D,2015,93617.78
298005,0,31Jan2015,IN,81161.56,1.44978,0.003064,77769.85,MA10,641,C,A,D,G,A,B,A,D,2015,117666.41
298005,0,31Jan2015,IN,81161.56,1.44978,0.003064,42432.39,MA10,641,C,A,D,G,A,B,A,D,2015,117666.41
455780,0,31Jan2015,IN,14.40,1.44978,0.000408,81273.97,MA03,703,C,A,B,M,B,B,E,F,2015,20.88
641923,0,31Jan2015,OO,3.43,1.44978,0.000393,87632.79,MA03,703,C,D,D,M,B,B,E,D,2015,4.98
101016,0,31Jan2015,IN,62879.93,1.44978,0.004611,92985.30,MA11,640,C,B,D,F,A,B,A,F,2015,91162.06
073496,0,31Jan2015,OO,35423.74,1.44978,0.000159,82540.68,MA02,709,C,A,C,M,A,B,E,E,2015,51356.62
213888,0,31Jan2015,IN,71988.17,1.44978,0.004611,74409.42,MA11,627,C,A,C,G,B,B,E,B,2015,104367.02
213888,0,31Jan2015,IN,71988.17,1.44978,0.004611,32769.89,MA11,627,C,A,C,G,B,B,E,B,2015,104367.02
081883,0,31Jan2015,OO,54123.11,1.44978,0.000159,115994.93,MA02,711,C,E,D,M,A,B,E,D,2015,78466.60
914901,0,31Jan2015,OO,15746.61,1.44978,0.000393,50749.75,MA03,701,E,A,B,M,C,B,E,D,2015,22829.12
932478,0,31Jan2015,IN,112160.67,1.44978,0.000408,30038.46,MA03,689,B,C,D,M,C,B,E,D,2015,162608.30
932478,0,31Jan2015,IN,112160.67,1.44978,0.000408,86707.01,MA03,689,B,C,D,M,C,B,E,D,2015,162608.30
932478,0,31Jan2015,IN,112160.67,1.44978,0.000408,28276.71,MA03,689,B,C,D,M,C,B,E,D,2015,162608.30
932478,0,31Jan2015,IN,112160.67,1.44978,0.000408,37702.49,MA03,689,B,C,D,M,C,B,E,D,2015,162608.30
105800,0,31Jan2015,IN,20554.68,1.44978,0.000165,34406.51,MA02,710,C,A,D,M,A,B,E,D,2015,29799.77
127528,0,31Jan2015,OO,242991.65,1.44978,0.002951,215447.47,MA10,643,B,F,C,B,B,D,E,C,2015,352284.43
127528,0,31Jan2015,OO,242991.65,1.44978,0.002951,143882.65,MA10,643,B,F,C,B,B,D,E,C,2015,352284.43
801354,0,31Jan2015,OO,79383.61,1.44978,0.000393,166039.97,MA03,686,C,C,E,M,C,B,E,F,2015,115088.76
953757,0,31Jan2015,OO,105844.94,1.44978,0.000393,177401.95,MA03,695,E,D,D,M,C,B,E,F,2015,153451.88
483004,0,31Jan2015,OO,22336.61,1.44978,0.000159,113612.26,MA02,709,C,E,C,M,A,B,E,F,2015,32383.16
846053,0,31Jan2015,IN,36944.41,1.44978,0.000165,114665.89,MA02,717,E,A,C,M,A,B,E,F,2015,53561.26
300792,0,31Jan2015,OO,108767.24,1.44978,0.001427,165947.54,MA07,666,C,F,C,K,A,B,E,F,2015,157688.57
514585,0,31Jan2015,OO,39438.40,1.44978,0.001427,59861.89,MA07,651,C,C,A,J,A,C,E,F,2015,57177.00
452346,0,31Jan2015,IN,68858.92,1.44978,0.007094,24662.91,MA12,625,E,A,A,G,C,B,B,C,2015,99830.28
452346,0,31Jan2015,IN,68858.92,1.44978,0.007094,11446.79,MA12,625,E,A,A,G,C,B,B,C,2015,99830.28
452346,0,31Jan2015,IN,68858.92,1.44978,0.007094,17081.89,MA12,625,E,A,A,G,C,B,B,C,2015,99830.28
452346,0,31Jan2015,IN,68858.92,1.44978,0.007094,48680.11,MA12,625,E,A,A,G,C,B,B,C,2015,99830.28
980369,0,31Jan2015,OO,69275.92,1.44978,0.001427,163643.54,MA07,655,E,F,E,B,B,C,E,C,2015,100434.85
905132,0,31Jan2015,IN,6034.44,1.44978,0.000408,29415.85,MA03,688,C,D,C,M,C,B,E,C,2015,8748.62
905132,0,31Jan2015,IN,6034.44,1.44978,0.000408,147989.91,MA03,688,C,D,C,M,C,B,E,C,2015,8748.62
653897,0,31Jan2015,IN,88360.55,1.44978,0.001481,131277.42,MA07,651,E,B,C,C,C,B,A,C,2015,128103.36
540306,0,31Jan2015,IN,65510.43,1.44978,0.004611,64408.92,MA11,634,C,E,A,F,B,B,A,D,2015,94975.70
540306,0,31Jan2015,IN,65510.43,1.44978,0.004611,32487.63,MA11,634,C,E,A,F,B,B,A,D,2015,94975.70
153994,0,31Jan2015,IN,82136.15,1.44978,0.000165,126560.93,MA02,710,E,D,D,M,B,B,E,E,2015,119079.35
153994,0,31Jan2015,IN,82136.15,1.44978,0.000165,155125.58,MA02,710,E,D,D,M,B,B,E,E,2015,119079.35
106251,0,31Jan2015,OO,73753.23,1.44978,0.000393,115184.48,MA03,679,B,D,C,M,A,C,E,F,2015,106925.96
092325,0,31Jan2015,OO,0.00,1.44978,0.000393,58537.58,MA03,701,C,A,D,M,B,B,E,D,2015,0.00
489089,0,31Jan2015,IN,80840.81,1.44978,0.001481,138915.51,MA07,668,E,A,E,B,C,B,E,C,2015,117201.40
523429,0,31Jan2015,OO,115253.89,1.44978,0.000159,185460.86,MA02,723,E,C,C,M,A,B,E,F,2015,167092.79
148062,0,31Jan2015,IN,10048.60,1.44978,0.000408,40800.00,MA03,700,C,A,C,M,B,B,E,A,2015,14568.26
148062,0,31Jan2015,IN,10048.60,1.44978,0.000408,50214.82,MA03,700,C,A,C,M,B,B,E,A,2015,14568.26
893574,0,31Jan2015,IN,48732.97,1.44978,0.001481,72065.12,MA07,663,B,F,B,D,B,B,E,D,2015,70652.08
009034,0,31Jan2015,IN,150552.53,1.44978,0.000408,124659.66,MA03,681,C,F,E,M,C,B,E,E,2015,218268.05
009034,0,31Jan2015,IN,150552.53,1.44978,0.000408,214622.13,MA03,681,C,F,E,M,C,B,E,E,2015,218268.05
939201,0,31Jan2015,OO,9852.53,1.44978,0.000393,85734.38,MA03,700,B,B,A,M,C,B,E,E,2015,14284.00
389391,0,31Jan2015,OO,109629.31,1.44978,0.000393,162117.15,MA03,703,C,A,E,M,A,B,E,F,2015,158938.38
222535,0,31Jan2015,OO,69747.68,1.44978,0.006833,103630.77,MA12,614,C,E,D,C,D,B,B,C,2015,101118.80
942948,0,31Jan2015,IN,181373.30,1.44978,0.000165,319178.07,MA02,718,E,E,C,M,A,B,E,F,2015,262951.38
789448,0,31Jan2015,IN,77826.63,1.44978,0.001481,29792.54,MA07,663,E,A,D,M,C,D,E,C,2015,112831.49
789448,0,31Jan2015,IN,77826.63,1.44978,0.001481,97825.72,MA07,663,E,A,D,M,C,D,E,C,2015,112831.49
278450,0,31Jan2015,OO,69724.45,1.44978,0.000159,126419.09,MA02,720,E,A,C,M,A,B,E,D,2015,101085.12
150374,0,31Jan2015,IN,127406.05,1.44978,0.003064,42323.08,MA10,641,E,A,C,F,A,B,A,E,2015,184710.74
150374,0,31Jan2015,IN,127406.05,1.44978,0.003064,146118.25,MA10,641,E,A,C,F,A,B,A,E,2015,184710.74
437417,0,31Jan2015,OO,134444.30,1.44978,0.002951,72078.57,MA10,649,E,A,B,I,C,B,E,E,2015,194914.66
437417,0,31Jan2015,OO,134444.30,1.44978,0.002951,128667.88,MA10,649,E,A,B,I,C,B,E,E,2015,194914.66
064370,0,31Jan2015,IN,108601.51,1.44978,0.021932,160597.27,MA14,597,C,A,E,E,A,D,A,F,2015,157448.30
799839,0,31Jan2015,IN,325574.19,1.44978,0.007094,215508.41,MA12,617,B,F,C,I,A,D,A,C,2015,472010.95
799839,0,31Jan2015,IN,325574.19,1.44978,0.007094,64879.72,MA12,617,B,F,C,I,A,D,A,C,2015,472010.95
799839,0,31Jan2015,IN,325574.19,1.44978,0.007094,201799.21,MA12,617,B,F,C,I,A,D,A,C,2015,472010.95
423749,0,31Jan2015,IN,117203.53,1.44978,0.004611,173326.47,MA11,632,C,D,E,C,B,B,A,B,2015,169919.33
195678,0,31Jan2015,OO,54923.33,1.44978,0.041616,82785.70,MA15,591,C,E,E,I,B,A,E,E,2015,79626.74
872920,0,31Jan2015,IN,34825.77,1.44978,0.021932,51474.34,MA14,595,C,B,E,C,E,D,A,C,2015,50489.71
164851,0,31Jan2015,OO,0.38,1.44978,0.000393,40800.00,MA03,685,C,B,A,B,B,B,E,B,2015,0.54
733893,1,31Jan2015,OO,85395.16,1.44978,0.445393,127717.51,MA19,527,C,E,E,F,F,E,A,E,2015,123804.19
417146,0,31Jan2015,IN,161175.73,1.44978,0.001481,30533.20,MA07,660,C,D,C,L,C,B,E,C,2015,233669.35
417146,0,31Jan2015,IN,161175.73,1.44978,0.001481,177857.04,MA07,660,C,D,C,L,C,B,E,C,2015,233669.35
417146,0,31Jan2015,IN,161175.73,1.44978,0.001481,35658.82,MA07,660,C,D,C,L,C,B,E,C,2015,233669.35
804845,0,31Jan2015,IN,171067.00,1.44978,0.043204,252969.70,MA15,587,E,A,C,E,A,A,A,F,2015,248009.51
379774,0,31Jan2015,OO,31885.18,1.44978,0.002951,47153.03,MA10,644,C,C,B,F,A,B,A,D,2015,46226.50
947606,0,31Jan2015,OO,129939.58,1.44978,0.021126,163892.13,MA14,597,B,E,E,C,C,C,A,C,2015,188383.81
947606,0,31Jan2015,OO,129939.58,1.44978,0.021126,28259.36,MA14,597,B,E,E,C,C,C,A,C,2015,188383.81
984109,0,31Jan2015,IN,70610.63,1.44978,0.462393,104417.61,MA19,529,C,A,C,F,F,A,A,F,2015,102369.88
985818,0,31Jan2015,IN,68145.48,1.44978,0.007094,100796.63,MA12,622,C,F,D,F,B,B,A,E,2015,98795.96
408209,1,31Jan2015,OO,62687.33,1.44978,0.226941,91654.64,MA18,536,B,C,B,F,F,A,A,E,2015,90882.84
872867,1,31Jan2015,OO,57703.27,1.44978,0.021126,85309.89,MA14,595,C,E,D,F,B,C,A,F,2015,83657.05
457774,0,31Jan2015,OO,47386.84,1.44978,0.226941,69965.55,MA18,547,D,A,E,F,C,A,A,E,2015,68700.50
022580,0,31Jan2015,IN,68097.50,1.44978,0.043204,99960.00,MA15,590,C,A,C,A,C,C,A,A,2015,98726.40
697206,0,31Jan2015,OO,164044.47,1.44978,0.004441,48524.80,MA11,631,C,A,C,F,A,B,A,F,2015,237828.40
697206,0,31Jan2015,OO,164044.47,1.44978,0.004441,194060.17,MA11,631,C,A,C,F,A,B,A,F,2015,237828.40
